time,gesture,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56
2.647,gesture_0_right_20250324-130111.avi,0.45051297545433044,0.610913097858429,0.4716537594795227,0.5818817019462585,0.4824436902999878,0.5471274256706238,0.48217666149139404,0.5175758600234985,0.47903162240982056,0.4918004870414734,0.4597579836845398,0.5042386651039124,0.46246448159217834,0.46778878569602966,0.46518850326538086,0.4431014060974121,0.46727678179740906,0.4208863377571106,0.4422527253627777,0.5089488625526428,0.45532122254371643,0.48496758937835693,0.4680768847465515,0.5128358006477356,0.47421708703041077,0.5386123061180115,0.4268747866153717,0.5197603106498718,0.4439896047115326,0.507253110408783,0.45577600598335266,0.5366840362548828,0.4602454602718353,0.5600777864456177,0.4127703011035919,0.5364251136779785,0.4287237823009491,0.5258656740188599,0.44295719265937805,0.5451945662498474,0.4495539963245392,0.5626828670501709,0.6578588485717773,0.6107414364814758,0.6390835642814636,0.584848165512085,0.628630518913269,0.5476846098899841,0.6283142566680908,0.5206348299980164,0.6314202547073364,0.49672529101371765,0.6508562564849854,0.5041360259056091,0.6554899215698242,0.46011221408843994,0.6573915481567383,0.43359342217445374,0.6613935828208923,0.4111349880695343,0.6664407253265381,0.5121647715568542,0.6633956432342529,0.4744683504104614,0.6495621800422668,0.4995073676109314,0.6448635458946228,0.5235450267791748,0.6819777488708496,0.5252451300621033,0.679567813873291,0.4954228103160858,0.6657970547676086,0.5192965269088745,0.6618242263793945,0.5404834151268005,0.6988651156425476,0.5425050258636475,0.7001800537109375,0.5125911235809326,0.6872130036354065,0.5234349370002747,0.680156409740448,0.5386340618133545,0.5798095464706421,0.32535555958747864,0.599882960319519,0.28987711668014526,0.6087735891342163,0.29109543561935425,0.6205258369445801,0.29232698678970337,0.5661684274673462,0.28812375664711,0.5532440543174744,0.28822559118270874,0.5417015552520752,0.28865736722946167,0.6375541090965271,0.3130686581134796,0.522674560546875,0.3077397346496582,0.5996835827827454,0.3683282136917114,0.5595890283584595,0.3684232532978058,0.7021284103393555,0.5469856858253479,0.44870227575302124,0.5256758332252502,0.7566255927085876,0.8758811950683594,0.36018604040145874,0.8381221890449524
2.72,gesture_0_right_20250324-130111.avi,0.4586225152015686,0.5880964994430542,0.47980374097824097,0.5628989934921265,0.49059268832206726,0.528661847114563,0.4905795156955719,0.4978192448616028,0.4900655746459961,0.47061362862586975,0.46976619958877563,0.48444390296936035,0.4735559821128845,0.44651737809181213,0.477460652589798,0.42248857021331787,0.4804520010948181,0.4008216857910156,0.45247238874435425,0.4882197082042694,0.4665781259536743,0.46550628542900085,0.47882768511772156,0.4924369156360626,0.48443296551704407,0.5170480012893677,0.4373931884765625,0.4988787770271301,0.4550779163837433,0.48606395721435547,0.4674290418624878,0.5143548846244812,0.4724341630935669,0.5372610092163086,0.4234273433685303,0.5156853795051575,0.4400481879711151,0.5059914588928223,0.45432135462760925,0.5243145823478699,0.460991770029068,0.5413179993629456,0.6544675230979919,0.593383252620697,0.6354265213012695,0.566415011882782,0.6258854866027832,0.5293490886688232,0.626664400100708,0.5022792220115662,0.6294331550598145,0.4773995876312256,0.6492513418197632,0.48790010809898376,0.6538299322128296,0.4418010711669922,0.6553466320037842,0.41494107246398926,0.6585567593574524,0.39198458194732666,0.6636025309562683,0.495398610830307,0.6612486243247986,0.45645686984062195,0.6468112468719482,0.47976118326187134,0.640309751033783,0.5039761066436768,0.6781477928161621,0.5080789923667908,0.6762698292732239,0.47510430216789246,0.6618638038635254,0.4982756972312927,0.6562121510505676,0.5206624865531921,0.6946694254875183,0.5245893597602844,0.6975802779197693,0.49314555525779724,0.6849789619445801,0.5002140402793884,0.6763498187065125,0.5138662457466125,0.5792239904403687,0.3261183500289917,0.5995419025421143,0.2911347448825836,0.6084679961204529,0.2924017608165741,0.6201013326644897,0.29368311166763306,0.565658450126648,0.28973567485809326,0.5528220534324646,0.29002806544303894,0.5414422154426575,0.2906234562397003,0.6375843286514282,0.31577810645103455,0.5231902599334717,0.3099662959575653,0.5995567440986633,0.36896178126335144,0.5590018033981323,0.3686892092227936,0.6998108625411987,0.544384241104126,0.45242777466773987,0.523525059223175,0.7566400766372681,0.8643470406532288,0.3611780107021332,0.829738199710846
2.79,gesture_0_right_20250324-130111.avi,0.4682406485080719,0.5744068622589111,0.4884187579154968,0.5500539541244507,0.4984242022037506,0.5136433243751526,0.4989430904388428,0.4825376570224762,0.4987427294254303,0.4563466012477875,0.47906047105789185,0.47472506761550903,0.48271211981773376,0.43338313698768616,0.48820021748542786,0.408931702375412,0.4921784996986389,0.38735103607177734,0.46341726183891296,0.47976210713386536,0.4752923250198364,0.45257148146629333,0.4876484274864197,0.4787079989910126,0.4922310709953308,0.5028831362724304,0.4489666521549225,0.4900922179222107,0.46373817324638367,0.47100186347961426,0.47598716616630554,0.5003970861434937,0.47955477237701416,0.5243204236030579,0.43460044264793396,0.5057443380355835,0.4491177499294281,0.4899922311306,0.46245598793029785,0.5088366866111755,0.46725866198539734,0.5271342992782593,0.6509447693824768,0.5795847177505493,0.6328080296516418,0.5523040294647217,0.6248680353164673,0.5149747729301453,0.6258031129837036,0.486282080411911,0.6288813948631287,0.46193352341651917,0.6474188566207886,0.4768747091293335,0.6532565355300903,0.4309067130088806,0.6538395285606384,0.4037211835384369,0.6561799645423889,0.3807879090309143,0.6611270308494568,0.48414918780326843,0.6593962907791138,0.44382479786872864,0.6445456147193909,0.46645134687423706,0.6386575102806091,0.49044090509414673,0.6749298572540283,0.4963458776473999,0.6739189624786377,0.462907612323761,0.6596967577934265,0.48536399006843567,0.6552259922027588,0.5069944858551025,0.6907008290290833,0.5125846266746521,0.694017231464386,0.4811145067214966,0.681361198425293,0.48840081691741943,0.6737712621688843,0.5021907091140747,0.5791270136833191,0.32621973752975464,0.5995488166809082,0.2914653718471527,0.6083361506462097,0.2927285432815552,0.6197632551193237,0.2939935028553009,0.5660191178321838,0.29041653871536255,0.5531727075576782,0.29084792733192444,0.5417789220809937,0.2915092408657074,0.6375472545623779,0.3164582848548889,0.5237433314323425,0.3110598027706146,0.5997911691665649,0.3688119053840637,0.5591610074043274,0.3684781491756439,0.6982623338699341,0.5384355783462524,0.4544754922389984,0.5196258425712585,0.7557300925254822,0.8560370802879333,0.3643566966056824,0.822679340839386
2.869,gesture_0_right_20250324-130111.avi,0.4740235209465027,0.5666789412498474,0.49454447627067566,0.5419446229934692,0.5048906803131104,0.5074113011360168,0.5056039690971375,0.47725600004196167,0.5061342716217041,0.4518105387687683,0.4855150878429413,0.4673520028591156,0.4898383617401123,0.42732760310173035,0.49465909600257874,0.40343809127807617,0.49827662110328674,0.3820664882659912,0.46967464685440063,0.4717681407928467,0.48220503330230713,0.4444500505924225,0.49478062987327576,0.4698627293109894,0.5002490282058716,0.4935579299926758,0.45531222224235535,0.48180150985717773,0.4707978665828705,0.46587660908699036,0.48313987255096436,0.4948890805244446,0.48763400316238403,0.5178393721580505,0.44122838973999023,0.4968195855617523,0.4564985930919647,0.48389267921447754,0.46961867809295654,0.5032888054847717,0.47471708059310913,0.521160364151001,0.6493542790412903,0.5742275714874268,0.6312308311462402,0.5485510230064392,0.6226711869239807,0.5085959434509277,0.6239748597145081,0.4784325063228607,0.6273831129074097,0.4546026587486267,0.6443333029747009,0.4711909592151642,0.6499472260475159,0.4253885746002197,0.6505236029624939,0.39813148975372314,0.6532003879547119,0.3754420876502991,0.658033549785614,0.4780612885951996,0.6557750105857849,0.4366576373577118,0.6414874792098999,0.4602174758911133,0.6364479660987854,0.48607730865478516,0.6718739867210388,0.4896983504295349,0.6710350513458252,0.45523884892463684,0.6574873924255371,0.47760987281799316,0.6535187363624573,0.5002239942550659,0.6877226233482361,0.505430281162262,0.6911250948905945,0.47329115867614746,0.6788308024406433,0.4815307557582855,0.6714303493499756,0.4974215626716614,0.5793548822402954,0.32636553049087524,0.5997883677482605,0.2922585904598236,0.6084457635879517,0.2935672700405121,0.619584321975708,0.2951236069202423,0.5664635896682739,0.2909303307533264,0.5537064075469971,0.29131412506103516,0.5423922538757324,0.29197952151298523,0.6374891996383667,0.31830060482025146,0.52430260181427,0.31127020716667175,0.6001183390617371,0.36919501423835754,0.5592356324195862,0.36841171979904175,0.6978605389595032,0.5366683602333069,0.4555874764919281,0.5189113020896912,0.7528396844863892,0.8554473519325256,0.36744022369384766,0.8179979920387268
2.933,gesture_0_right_20250324-130111.avi,0.4797373116016388,0.5652496814727783,0.49933797121047974,0.5417314171791077,0.5100123286247253,0.5047488808631897,0.510436475276947,0.4737658202648163,0.5116012096405029,0.4478504955768585,0.48901256918907166,0.4648389220237732,0.4939129948616028,0.4254550635814667,0.4993060827255249,0.40176451206207275,0.5036018490791321,0.3806518614292145,0.4734709560871124,0.46951547265052795,0.4877336621284485,0.44345468282699585,0.5007027387619019,0.47079581022262573,0.5054615139961243,0.4949294626712799,0.45961427688598633,0.47963064908981323,0.4769134223461151,0.46401068568229675,0.4889112710952759,0.49463891983032227,0.4920126497745514,0.5180140733718872,0.44588762521743774,0.49446243047714233,0.4621315002441406,0.4811822772026062,0.4753543436527252,0.5015629529953003,0.47941523790359497,0.5201008915901184,0.6450033187866211,0.5707127451896667,0.6279162764549255,0.5457695722579956,0.6199409365653992,0.5062242746353149,0.6218410730361938,0.47590261697769165,0.6260844469070435,0.4510064423084259,0.6421419978141785,0.4681299924850464,0.6483243107795715,0.4221978783607483,0.6488518714904785,0.39575040340423584,0.6518993377685547,0.373526930809021,0.6554863452911377,0.4750610291957855,0.654675304889679,0.43315839767456055,0.6389763355255127,0.4573144018650055,0.633379340171814,0.4825492203235626,0.6690261363983154,0.48683226108551025,0.6684183478355408,0.4529246687889099,0.6534334421157837,0.47630175948143005,0.6493728756904602,0.49795955419540405,0.6847028136253357,0.502733588218689,0.6884332299232483,0.471126526594162,0.6755905747413635,0.48017430305480957,0.6686130166053772,0.49521178007125854,0.5792003273963928,0.32680919766426086,0.5996406674385071,0.2925238013267517,0.6083310842514038,0.2936631143093109,0.6195359826087952,0.2950209677219391,0.5662469863891602,0.2918168306350708,0.5535153746604919,0.2924712002277374,0.5422707200050354,0.29337942600250244,0.6373918652534485,0.3180988132953644,0.5245353579521179,0.3131220042705536,0.6002743244171143,0.3692198097705841,0.5594772100448608,0.368775874376297,0.6979741454124451,0.5354008078575134,0.4574553966522217,0.5197243094444275,0.750244140625,0.8536776900291443,0.371652752161026,0.8165286183357239
2.996,gesture_0_right_20250324-130111.avi,0.4834901690483093,0.5649986863136292,0.5029612183570862,0.5414904356002808,0.513241171836853,0.504870593547821,0.5135529637336731,0.47462499141693115,0.5152536630630493,0.44918012619018555,0.492275595664978,0.46536654233932495,0.4974931478500366,0.42540243268013,0.503369152545929,0.4019564688205719,0.5081285834312439,0.3813415765762329,0.4769687056541443,0.4703444540500641,0.4927242696285248,0.4452385902404785,0.5054807662963867,0.47207459807395935,0.5099117755889893,0.49594154953956604,0.46325579285621643,0.4807841181755066,0.4810240566730499,0.4646601974964142,0.49331554770469666,0.49422359466552734,0.4969403147697449,0.5171617865562439,0.4496943950653076,0.496241956949234,0.46625983715057373,0.48305854201316833,0.4800504446029663,0.5023152828216553,0.4849708080291748,0.520226240158081,0.6434177756309509,0.5725504159927368,0.6257325410842896,0.5464439988136292,0.6181502938270569,0.5062350034713745,0.6202432513237,0.47623714804649353,0.6227422952651978,0.451964408159256,0.6399592161178589,0.46881499886512756,0.6456605792045593,0.4239351153373718,0.6470394134521484,0.3970399498939514,0.6504872441291809,0.37467271089553833,0.6533898115158081,0.4754842221736908,0.6530937552452087,0.4329412877559662,0.6382492184638977,0.4542131721973419,0.6314073801040649,0.47878924012184143,0.6672136783599854,0.48721843957901,0.6661325097084045,0.453959196805954,0.6515182256698608,0.47608235478401184,0.6461838483810425,0.49804508686065674,0.6830565929412842,0.5029883980751038,0.6877909898757935,0.4705999791622162,0.674961507320404,0.477990061044693,0.6660986542701721,0.49286937713623047,0.5790708661079407,0.3272983133792877,0.5995396971702576,0.29281261563301086,0.6082462668418884,0.2939731478691101,0.6193956136703491,0.29522770643234253,0.566224217414856,0.2921966016292572,0.5535025596618652,0.29285410046577454,0.5424089431762695,0.29364725947380066,0.6373121738433838,0.31851595640182495,0.5247920751571655,0.3131585717201233,0.6001921892166138,0.36948728561401367,0.55930495262146,0.3692423105239868,0.6979063749313354,0.5334721207618713,0.45837122201919556,0.5205289125442505,0.7480661869049072,0.8517003655433655,0.37531808018684387,0.8169533014297485
3.062,gesture_0_right_20250324-130111.avi,0.4867680072784424,0.5672253966331482,0.5057696104049683,0.5424820184707642,0.5149137377738953,0.5066897869110107,0.5150988101959229,0.47698310017585754,0.5163171291351318,0.4520719647407532,0.49400824308395386,0.4654114246368408,0.500450611114502,0.4267790913581848,0.5062787532806396,0.4029419422149658,0.5112202167510986,0.3819786310195923,0.47790536284446716,0.470012903213501,0.49581634998321533,0.44873830676078796,0.508558452129364,0.47636833786964417,0.5135628581047058,0.5007718205451965,0.4638572335243225,0.4810040295124054,0.48409777879714966,0.4691465497016907,0.49602383375167847,0.49815794825553894,0.4999993145465851,0.5207090973854065,0.4509817957878113,0.4974956810474396,0.469340056180954,0.4874764382839203,0.48295003175735474,0.5060216784477234,0.487961083650589,0.523016095161438,0.6420015096664429,0.5725473165512085,0.624405562877655,0.5464843511581421,0.6168987154960632,0.5069177746772766,0.6191710233688354,0.47710129618644714,0.6216899752616882,0.45306432247161865,0.6377351880073547,0.4687787890434265,0.6443511843681335,0.4237557649612427,0.6460344791412354,0.3971405029296875,0.6496344208717346,0.37471961975097656,0.6514766812324524,0.4761098325252533,0.6520264744758606,0.43378517031669617,0.6365877985954285,0.45566558837890625,0.6297232508659363,0.4797838032245636,0.6651701927185059,0.4883953034877777,0.6656261682510376,0.45458778738975525,0.6504833102226257,0.47628509998321533,0.6448519825935364,0.49751392006874084,0.6805851459503174,0.5048456788063049,0.6862670183181763,0.4730013906955719,0.6736539602279663,0.4798526167869568,0.6651052236557007,0.49373263120651245,0.5789960026741028,0.32837602496147156,0.5994789004325867,0.2935023605823517,0.6081861853599548,0.2946861684322357,0.619257390499115,0.2958356440067291,0.5662943124771118,0.29312005639076233,0.5535674095153809,0.2937999665737152,0.5425660610198975,0.294513076543808,0.6372554302215576,0.31921860575675964,0.5250042676925659,0.3137374818325043,0.6002342104911804,0.3702346086502075,0.5592020153999329,0.3698899447917938,0.6979767680168152,0.5331384539604187,0.45890626311302185,0.5205784440040588,0.7415676116943359,0.8525944948196411,0.3768598139286041,0.8177834153175354
3.124,gesture_0_right_20250324-130111.avi,0.489298939704895,0.5688603520393372,0.5080658793449402,0.5448071360588074,0.517001211643219,0.5087584257125854,0.5169423818588257,0.4786909818649292,0.5176600813865662,0.45360440015792847,0.49522262811660767,0.46607506275177,0.5011283755302429,0.42764797806739807,0.5065357089042664,0.4034883975982666,0.5109217762947083,0.38203489780426025,0.47864413261413574,0.4707257151603699,0.49696269631385803,0.4491932988166809,0.5107751488685608,0.4772588014602661,0.5163690447807312,0.5022935271263123,0.4647742509841919,0.4822555482387543,0.4861542880535126,0.47206658124923706,0.4992924630641937,0.5015190243721008,0.5039935111999512,0.5239377617835999,0.45255088806152344,0.49912771582603455,0.47209954261779785,0.4900474548339844,0.48574572801589966,0.5096369385719299,0.49046286940574646,0.5268282890319824,0.6406046748161316,0.5719529986381531,0.6226191520690918,0.546191930770874,0.6154268980026245,0.5076957941055298,0.6178852915763855,0.47830262780189514,0.6197839379310608,0.45428240299224854,0.6372300982475281,0.46969491243362427,0.6434953808784485,0.42358189821243286,0.645745575428009,0.3969176411628723,0.6502437591552734,0.3749058246612549,0.6504350304603577,0.4767858684062958,0.6507027745246887,0.4338171184062958,0.6356468200683594,0.45501509308815,0.6292558312416077,0.4790627956390381,0.6638898253440857,0.4886971116065979,0.6635515093803406,0.4559601843357086,0.6484789848327637,0.47810566425323486,0.6432713270187378,0.49928879737854004,0.6794090867042542,0.5048080682754517,0.6847258806228638,0.47373518347740173,0.6717702746391296,0.48118045926094055,0.6632674336433411,0.4951157867908478,0.5789334774017334,0.33054715394973755,0.5995731353759766,0.2952110171318054,0.608206033706665,0.29637810587882996,0.6191275715827942,0.29748162627220154,0.5664221048355103,0.2948502004146576,0.5536615252494812,0.29542285203933716,0.5426777601242065,0.29596441984176636,0.6372776627540588,0.32080426812171936,0.5251176953315735,0.3146936595439911,0.600243091583252,0.37209856510162354,0.5591033697128296,0.3712675869464874,0.699195384979248,0.5338517427444458,0.4590908885002136,0.5214249491691589,0.7357988357543945,0.8521894812583923,0.3805244266986847,0.8179217576980591
3.191,gesture_0_right_20250324-130111.avi,0.4911026060581207,0.5706308484077454,0.5095901489257812,0.5464312434196472,0.5182943344116211,0.5105810165405273,0.5186701416969299,0.48069170117378235,0.5191656351089478,0.45544612407684326,0.4966079890727997,0.4676027297973633,0.5019106268882751,0.42882928252220154,0.5070359706878662,0.40498876571655273,0.5111634135246277,0.3841392397880554,0.4802376627922058,0.47234299778938293,0.49849289655685425,0.4508731961250305,0.5119454860687256,0.47828570008277893,0.5173951387405396,0.5023442506790161,0.4663130044937134,0.4839310348033905,0.4876767694950104,0.4734857976436615,0.5003760457038879,0.5031396150588989,0.5049071907997131,0.5253153443336487,0.45417502522468567,0.500909686088562,0.474083811044693,0.49326249957084656,0.4879048466682434,0.5124622583389282,0.4930651783943176,0.5289503931999207,0.6372729539871216,0.5717328786849976,0.6202389001846313,0.5457190275192261,0.6133721470832825,0.5069675445556641,0.6158650517463684,0.4778076410293579,0.6183332204818726,0.4539814889431,0.635466992855072,0.46883898973464966,0.6426504254341125,0.4238150417804718,0.6446376442909241,0.397551566362381,0.648444652557373,0.3756665885448456,0.6488131284713745,0.4765067398548126,0.6493357419967651,0.4347335696220398,0.6337130665779114,0.4565616548061371,0.6270620822906494,0.4801256060600281,0.6619492173194885,0.48892590403556824,0.6621615290641785,0.4553282856941223,0.6468569040298462,0.4772414267063141,0.6417806148529053,0.4976576864719391,0.6767445206642151,0.505823016166687,0.6812374591827393,0.47534745931625366,0.6678449511528015,0.48381519317626953,0.6596956253051758,0.4979153275489807,0.5792169570922852,0.33060091733932495,0.5996897220611572,0.2951427102088928,0.6082889437675476,0.29632166028022766,0.6189784407615662,0.29740527272224426,0.5666742920875549,0.29474395513534546,0.553860068321228,0.29527774453163147,0.5428951382637024,0.2958177626132965,0.6373361349105835,0.32065290212631226,0.525255560874939,0.3145868182182312,0.6005224585533142,0.37206727266311646,0.5592213273048401,0.37112897634506226,0.6998684406280518,0.5333942770957947,0.4586317539215088,0.5214624404907227,0.7305147051811218,0.8517214059829712,0.3840254843235016,0.8175971508026123
3.251,gesture_0_right_20250324-130111.avi,0.493522047996521,0.5724419355392456,0.5119975805282593,0.5474328994750977,0.5200752019882202,0.5112308263778687,0.5198434591293335,0.4807991087436676,0.5202574133872986,0.4557081162929535,0.4978627562522888,0.46881532669067383,0.5034105181694031,0.43048095703125,0.5080179572105408,0.406231164932251,0.5117828845977783,0.38477253913879395,0.48080238699913025,0.4731658697128296,0.5001270174980164,0.45427048206329346,0.5132848024368286,0.48169270157814026,0.5191726088523865,0.5060297250747681,0.4669216275215149,0.4847133755683899,0.49010998010635376,0.4781894385814667,0.5025172233581543,0.50663822889328,0.50759357213974,0.5281550884246826,0.4555462598800659,0.5017029047012329,0.47606489062309265,0.49591922760009766,0.48993954062461853,0.5143792629241943,0.4959770739078522,0.5303438901901245,0.6326539516448975,0.5715794563293457,0.6152025461196899,0.5451500415802002,0.6085602045059204,0.5068869590759277,0.6120121479034424,0.4787425696849823,0.6150648593902588,0.4546990394592285,0.6313903331756592,0.4686892330646515,0.6384650468826294,0.4241017997264862,0.6412869095802307,0.39805760979652405,0.6457784175872803,0.3762131929397583,0.6449466347694397,0.47669991850852966,0.6455310583114624,0.4354783296585083,0.6303888559341431,0.45724257826805115,0.6232999563217163,0.48086658120155334,0.6581750512123108,0.4892726540565491,0.6577824354171753,0.4570252597332001,0.6428235173225403,0.4791049063205719,0.637132465839386,0.4997754991054535,0.673018217086792,0.5061535835266113,0.678223729133606,0.47548148036003113,0.6651961803436279,0.4837891757488251,0.6560578942298889,0.49816301465034485,0.5796669721603394,0.33068224787712097,0.5997403860092163,0.29522672295570374,0.6083272695541382,0.2963849902153015,0.6188839673995972,0.29737597703933716,0.5670422315597534,0.29489439725875854,0.5544087290763855,0.2953978478908539,0.5434813499450684,0.29591047763824463,0.6373236179351807,0.3205714523792267,0.5254508256912231,0.3144317865371704,0.6007881760597229,0.3719978332519531,0.5598520040512085,0.3710908889770508,0.7001146078109741,0.5335342884063721,0.4583004117012024,0.5221450924873352,0.7276915907859802,0.8523916006088257,0.38550230860710144,0.8179190158843994
3.325,gesture_0_right_20250324-130111.avi,0.4964674711227417,0.5746692419052124,0.5147814154624939,0.5498784184455872,0.5228939652442932,0.5131880044937134,0.5232062339782715,0.482507586479187,0.5243327021598816,0.45728781819343567,0.5003595948219299,0.4709984064102173,0.5047556161880493,0.4327765703201294,0.5100001096725464,0.40868040919303894,0.5138639211654663,0.3873579204082489,0.48363250494003296,0.4757399559020996,0.5023630261421204,0.4570273756980896,0.516737163066864,0.48444733023643494,0.5223591327667236,0.5085195899009705,0.4701520800590515,0.4880106449127197,0.49220067262649536,0.48061367869377136,0.5057002902030945,0.5091302990913391,0.5106592774391174,0.5305366516113281,0.4593394994735718,0.5056654810905457,0.47947296500205994,0.4998946189880371,0.49349939823150635,0.5183895826339722,0.4986913204193115,0.5343589782714844,0.6264898777008057,0.573002815246582,0.6099486947059631,0.5472462177276611,0.6033218502998352,0.508558452129364,0.6063652038574219,0.479802668094635,0.6095119118690491,0.4548787772655487,0.6263639330863953,0.4697093665599823,0.6330885887145996,0.4254123270511627,0.6357983350753784,0.399286150932312,0.640127420425415,0.37736257910728455,0.6403467059135437,0.4771577715873718,0.640733003616333,0.43719416856765747,0.6254110932350159,0.4587658643722534,0.6179937124252319,0.48194628953933716,0.6536448001861572,0.48955297470092773,0.6538098454475403,0.4571567475795746,0.6384807229042053,0.4793052077293396,0.6321356296539307,0.5001546144485474,0.6681347489356995,0.5066004395484924,0.6725801229476929,0.4776631295681,0.6593015193939209,0.4863399565219879,0.6501652002334595,0.5005604028701782,0.5794323682785034,0.33051949739456177,0.5991653800010681,0.29457929730415344,0.6081081032752991,0.2955593466758728,0.6183107495307922,0.29649817943573,0.5666633248329163,0.29410508275032043,0.554256796836853,0.29448452591896057,0.5433155298233032,0.29496997594833374,0.636867880821228,0.31975075602531433,0.5254033803939819,0.3131435215473175,0.6006762385368347,0.371046245098114,0.5596802234649658,0.3693685829639435,0.7014421224594116,0.5335687398910522,0.45822781324386597,0.5223808884620667,0.724361777305603,0.8526802062988281,0.3882647156715393,0.8180423974990845
3.404,gesture_0_right_20250324-130111.avi,0.4986756443977356,0.5792725086212158,0.517016589641571,0.5536286234855652,0.5250419974327087,0.5161684155464172,0.525701105594635,0.4848509132862091,0.5275741219520569,0.45966535806655884,0.503326416015625,0.4750289022922516,0.5065518021583557,0.4370725452899933,0.5109480023384094,0.412887841463089,0.5145639181137085,0.39145737886428833,0.48680633306503296,0.479541152715683,0.5062242150306702,0.4619921147823334,0.5204256772994995,0.4898760914802551,0.5262609124183655,0.5143304467201233,0.47356319427490234,0.4916839897632599,0.4967879056930542,0.4857342839241028,0.5091354250907898,0.514937698841095,0.5135365724563599,0.5367454290390015,0.4628032147884369,0.5093714594841003,0.4836728572845459,0.5041036009788513,0.49647456407546997,0.5232033729553223,0.5006345510482788,0.5394094586372375,0.6206752061843872,0.5785485506057739,0.6041820049285889,0.5532583594322205,0.5976035594940186,0.5138986110687256,0.5999001264572144,0.48375236988067627,0.6019439697265625,0.45826971530914307,0.6208020448684692,0.475832998752594,0.6285573840141296,0.4303269386291504,0.6304349899291992,0.4043663740158081,0.6335620880126953,0.3826570212841034,0.6341031789779663,0.48360675573349,0.6336916089057922,0.4419581890106201,0.6183083057403564,0.4650658667087555,0.6123011708259583,0.4887189567089081,0.6471169590950012,0.4960915148258209,0.6471728086471558,0.46159592270851135,0.6322119235992432,0.4846878945827484,0.6275910139083862,0.5055133104324341,0.6612849831581116,0.5132288336753845,0.6650548577308655,0.484009325504303,0.6513880491256714,0.49406298995018005,0.6436007022857666,0.5084452033042908,0.5788913369178772,0.33039960265159607,0.5986020565032959,0.29455211758613586,0.6077987551689148,0.29550740122795105,0.6177525520324707,0.29645711183547974,0.5659654140472412,0.2939803898334503,0.5538211464881897,0.29439297318458557,0.5426615476608276,0.2949323058128357,0.6360483169555664,0.319654256105423,0.5250795483589172,0.31309178471565247,0.6003678441047668,0.37038663029670715,0.5588544607162476,0.36790069937705994,0.7019059062004089,0.5357381105422974,0.45808082818984985,0.5281102657318115,0.722614586353302,0.8546666502952576,0.3904816508293152,0.8183338642120361
3.479,gesture_0_right_20250324-130111.avi,0.502631664276123,0.587679386138916,0.5208001732826233,0.5617879033088684,0.5284280180931091,0.5242317318916321,0.529518723487854,0.49247872829437256,0.5318496823310852,0.4666805863380432,0.5066221952438354,0.48309364914894104,0.5104900598526001,0.44507184624671936,0.5149404406547546,0.4209466576576233,0.518427848815918,0.39944958686828613,0.4902529716491699,0.487375944852829,0.5107604265213013,0.4710979163646698,0.525704562664032,0.49967172741889954,0.5319793820381165,0.524203896522522,0.4774301052093506,0.49960634112358093,0.5022885799407959,0.4932654798030853,0.515443742275238,0.5230411291122437,0.5205510258674622,0.5454801321029663,0.46718651056289673,0.5175449252128601,0.4897141456604004,0.513059675693512,0.5028611421585083,0.5326558351516724,0.5076210498809814,0.5489972829818726,0.6133434176445007,0.5906163454055786,0.5967235565185547,0.5650840401649475,0.5899712443351746,0.5263026356697083,0.5922794938087463,0.4968585669994354,0.592395007610321,0.47106704115867615,0.6131735444068909,0.48654600977897644,0.6212604641914368,0.44091182947158813,0.6222293376922607,0.41468754410743713,0.6251623630523682,0.39242634177207947,0.6259936094284058,0.4946494400501251,0.6244759559631348,0.45222437381744385,0.6086873412132263,0.4760954976081848,0.603814959526062,0.5001858472824097,0.6390377283096313,0.5068840980529785,0.6369959115982056,0.4729653596878052,0.6215886473655701,0.4970259666442871,0.6179284453392029,0.5181927680969238,0.6537998914718628,0.5234358310699463,0.6564956903457642,0.4921448528766632,0.6426987051963806,0.5032531023025513,0.6358429789543152,0.5190181136131287,0.578625500202179,0.33042147755622864,0.5983392596244812,0.2945140600204468,0.6076263189315796,0.29538336396217346,0.617254912853241,0.29639095067977905,0.565768837928772,0.2937937080860138,0.5536542534828186,0.2941211462020874,0.5422206521034241,0.2947176694869995,0.6350740194320679,0.3195740878582001,0.5243265628814697,0.31301504373550415,0.6000103950500488,0.3702937960624695,0.5585466623306274,0.36760345101356506,0.7031742334365845,0.5409616231918335,0.454374223947525,0.5322884917259216,0.7205386161804199,0.862725019454956,0.39295247197151184,0.8250135779380798
