gesture,time,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42,x43,y43,z43,x44,y44,z44,x45,y45,z45,x46,y46,z46,x47,y47,z47,x48,y48,z48,x49,y49,z49,x50,y50,z50,x51,y51,z51,x52,y52,z52,x53,y53,z53,x54,y54,z54,x55,y55,z55,x56,y56,z56
gesture_0_left_20250324-125533.avi,3.318,13.301369667053223,24.94782066345215,43.7702751159668,13.903820991516113,23.355775833129883,43.487674713134766,13.892480850219727,21.40534210205078,42.745361328125,13.148375511169434,19.824602127075195,42.052947998046875,12.491981506347656,18.5544376373291,41.35373306274414,13.792793273925781,20.358592987060547,43.88323211669922,13.664787292480469,18.39609146118164,43.542720794677734,13.44805908203125,17.14683723449707,43.308292388916016,13.267736434936523,16.207284927368164,43.3004150390625,12.93399715423584,20.67867088317871,43.69346237182617,12.303162574768066,18.882579803466797,43.15701675415039,12.419878959655762,19.84819793701172,42.50071716308594,12.774880409240723,20.872230529785156,42.718971252441406,12.229022979736328,21.346206665039062,43.57453918457031,11.7591552734375,20.156938552856445,42.99226379394531,12.109338760375977,21.159332275390625,42.429378509521484,12.490801811218262,21.98208236694336,42.73149871826172,11.66259765625,22.313186645507812,43.666038513183594,11.378975868225098,21.326168060302734,43.22793197631836,11.711613655090332,21.907567977905273,42.722618103027344,12.056601524353027,22.567312240600586,43.04530334472656,35.288333892822266,22.600292205810547,42.84300994873047,34.19343948364258,21.203330993652344,42.588233947753906,33.5758171081543,19.5111141204834,42.14014434814453,34.04262161254883,18.226152420043945,41.998138427734375,34.84349822998047,17.434797286987305,42.309356689453125,34.533294677734375,18.009096145629883,42.903499603271484,34.797203063964844,16.203168869018555,43.414161682128906,34.89466094970703,14.965929985046387,43.359127044677734,34.925270080566406,13.929686546325684,43.232330322265625,35.44559097290039,18.13391876220703,42.952938079833984,35.5655517578125,16.448143005371094,42.696067810058594,34.885955810546875,16.7349910736084,41.69083023071289,34.25971603393555,17.255632400512695,41.01850891113281,36.410987854003906,18.652280807495117,43.139190673828125,36.66963577270508,17.06388282775879,42.961631774902344,35.85354995727539,17.368553161621094,41.93129348754883,35.33066940307617,17.97228240966797,41.46928787231445,37.337318420410156,19.48291778564453,43.379703521728516,37.92638397216797,18.351394653320312,43.61897659301758,37.06859588623047,18.350664138793945,42.69190216064453,36.325950622558594,18.672277450561523,42.065345764160156,27.347155,14.545962,48.826733,28.618366,12.675118,49.449173,29.09433,12.534013,49.130196,29.266918,12.3481245,48.463722,26.685335,12.85141,49.34227,26.04305,12.889795,49.28901,25.387081,12.897934,49.072395,31.452072,13.777361,50.434856,25.359364,14.005954,49.849277,29.177338,16.852928,49.526016,26.784,17.052917,49.67007,36.521507,25.334066,50.81071,23.321005,27.70515,53.153473,44.803825,42.263237,53.511864,16.08351,40.218563,49.682182
gesture_0_left_20250324-125533.avi,3.374,13.198675155639648,24.74793815612793,43.29868698120117,13.753277778625488,23.064077377319336,42.79426956176758,13.797656059265137,21.1779727935791,42.205177307128906,13.155298233032227,19.888206481933594,42.07157897949219,12.546046257019043,18.80055046081543,41.74954605102539,13.790974617004395,20.367551803588867,43.82000732421875,13.701691627502441,18.499046325683594,43.71140670776367,13.503813743591309,17.29083251953125,43.58018493652344,13.323382377624512,16.38472557067871,43.64305877685547,12.916389465332031,20.700258255004883,43.619083404541016,12.293990135192871,18.966856002807617,43.0885124206543,12.428983688354492,19.92789077758789,42.3578987121582,12.773520469665527,20.938203811645508,42.53636932373047,12.190698623657227,21.321321487426758,43.39026641845703,11.6749267578125,20.040117263793945,42.61104202270508,12.005756378173828,20.95246696472168,41.903953552246094,12.381388664245605,21.791698455810547,42.2685432434082,11.611719131469727,22.256038665771484,43.39567565917969,11.340076446533203,21.27321434020996,42.973575592041016,11.65256118774414,21.7630558013916,42.3276481628418,11.997352600097656,22.449106216430664,42.75337219238281,35.597957611083984,22.934247970581055,43.29381561279297,34.38139724731445,21.4420108795166,42.903377532958984,33.57898712158203,19.626432418823242,42.214324951171875,33.99297332763672,18.32550621032715,41.99485397338867,34.68697738647461,17.47967529296875,42.15480041503906,34.41697311401367,18.010143280029297,42.79387283325195,34.743743896484375,16.26715660095215,43.37199401855469,34.80080795288086,15.039935111999512,43.268218994140625,34.80549621582031,14.004044532775879,43.116416931152344,35.42305374145508,18.21088981628418,42.9732551574707,35.46003723144531,16.51908302307129,42.62773132324219,34.99908447265625,16.933229446411133,41.91080093383789,34.66876220703125,17.576801300048828,41.61732864379883,36.42522430419922,18.788654327392578,43.21073913574219,36.669857025146484,17.17586898803711,42.9887809753418,35.849525451660156,17.467079162597656,41.97209930419922,35.378177642822266,18.07659149169922,41.59713363647461,37.34006118774414,19.6649169921875,43.43627166748047,37.73015213012695,18.41375160217285,43.421390533447266,36.76648712158203,18.32489585876465,42.363731384277344,36.04584884643555,18.61846160888672,41.77378845214844,27.382627,14.568596,48.90736,28.645596,12.693716,49.51027,29.137167,12.558828,49.22089,29.295918,12.366498,48.530457,26.699085,12.861751,49.37674,26.058237,12.900233,49.327015,25.40205,12.9078455,49.11224,31.445633,13.782432,50.43194,25.364084,14.010079,49.86557,29.237732,16.894136,49.659313,26.81679,17.072914,49.750282,36.597694,25.404398,50.93011,23.32717,27.712675,53.171597,44.672577,42.198463,53.375015,16.063251,40.111103,49.51348
gesture_0_left_20250324-125533.avi,3.431,13.270553588867188,24.898820877075195,43.35087203979492,13.872122764587402,23.35142707824707,43.14201736450195,13.929770469665527,21.5694637298584,42.764495849609375,13.18260383605957,20.036296844482422,42.15700149536133,12.569110870361328,18.874345779418945,41.730613708496094,13.740922927856445,20.405357360839844,43.683746337890625,13.646706581115723,18.530834197998047,43.5560188293457,13.467459678649902,17.354734420776367,43.52070617675781,13.277213096618652,16.43964195251465,43.57676315307617,12.942785263061523,20.869165420532227,43.76698303222656,12.25185775756836,18.940095901489258,42.90434265136719,12.377437591552734,19.857759475708008,42.100399017333984,12.678011894226074,20.773101806640625,42.10622787475586,12.237195014953613,21.540559768676758,43.62213134765625,11.706942558288574,20.181209564208984,42.66184616088867,12.121520042419434,21.26946258544922,42.27722930908203,12.517104148864746,22.15279197692871,42.738792419433594,11.635714530944824,22.418567657470703,43.50703811645508,11.344999313354492,21.373334884643555,42.95783996582031,11.73742389678955,22.05004119873047,42.65596008300781,12.084874153137207,22.739259719848633,43.08604049682617,35.530120849609375,23.09128761291504,43.24726104736328,34.22818374633789,21.577308654785156,42.744049072265625,33.51376724243164,19.79378318786621,42.1514778137207,34.027469635009766,18.543045043945312,42.04683303833008,34.837249755859375,17.772430419921875,42.326419830322266,34.29537582397461,18.154104232788086,42.6539306640625,34.50985336303711,16.322526931762695,43.077056884765625,34.644927978515625,15.102612495422363,43.070838928222656,34.67208480834961,14.052380561828613,42.940635681152344,35.35793685913086,18.36879539489746,42.91091537475586,35.667720794677734,16.807331085205078,42.94357681274414,35.09577178955078,17.140527725219727,42.07455825805664,34.35487365722656,17.582927703857422,41.24831771850586,36.361236572265625,18.93063735961914,43.15287399291992,36.65977478027344,17.37006187438965,43.02410888671875,35.73587417602539,17.571029663085938,41.84627914428711,35.042152404785156,18.07274055480957,41.16904830932617,37.22097396850586,19.748563766479492,43.31711959838867,38.020362854003906,18.69631004333496,43.78856658935547,36.987831115722656,18.523365020751953,42.630775451660156,36.116329193115234,18.7506046295166,41.84516525268555,27.421785,14.609951,49.006992,28.642494,12.7204485,49.520203,29.153425,12.59154,49.264885,29.293129,12.389506,48.54207,26.707945,12.889789,49.40338,26.067747,12.927212,49.353848,25.418816,12.935014,49.155434,31.407118,13.785558,50.372555,25.363518,14.015632,49.866714,29.271912,16.931528,49.751614,26.846487,17.101551,49.831512,36.76401,25.56432,51.17341,23.337606,27.726688,53.198162,44.759037,42.335888,53.50175,16.064474,40.071724,49.43795
gesture_0_left_20250324-125533.avi,3.486,13.214738845825195,24.861820220947266,43.15779495239258,13.857333183288574,23.363080978393555,43.03893280029297,13.964839935302734,21.620622634887695,42.798675537109375,13.170757293701172,20.053264617919922,42.17922592163086,12.579327583312988,18.911514282226562,41.843074798583984,13.755380630493164,20.468706130981445,43.64631652832031,13.659525871276855,18.618297576904297,43.6010856628418,13.436834335327148,17.3973445892334,43.44416809082031,13.226151466369629,16.4536075592041,43.43418502807617,12.927854537963867,20.864709854125977,43.58672332763672,12.209794044494629,18.943613052368164,42.65903091430664,12.396064758300781,19.96808433532715,42.10776138305664,12.787115097045898,21.04142189025879,42.44778060913086,12.242905616760254,21.545413970947266,43.507450103759766,11.654372215270996,20.079439163208008,42.29846954345703,12.06695556640625,21.147804260253906,41.93701171875,12.516460418701172,22.1295108795166,42.59437561035156,11.675429344177246,22.501605987548828,43.58195877075195,11.336272239685059,21.307985305786133,42.706851959228516,11.706335067749023,21.91972541809082,42.31427764892578,12.103069305419922,22.711566925048828,42.9455451965332,35.21725082397461,23.048933029174805,42.875675201416016,34.16217803955078,21.693286895751953,42.686466217041016,33.38484573364258,19.853944778442383,41.99452209472656,33.56318664550781,18.41343879699707,41.42090606689453,34.08331298828125,17.50516700744629,41.3519172668457,34.374290466308594,18.329641342163086,42.79256820678711,34.65212631225586,16.5174503326416,43.28019332885742,34.75662612915039,15.278515815734863,43.22241973876953,34.83054733276367,14.247042655944824,43.15006637573242,35.283592224121094,18.463272094726562,42.844940185546875,35.53182601928711,16.891998291015625,42.781307220458984,35.229469299316406,17.3417911529541,42.29753875732422,34.92416000366211,18.006322860717773,42.0898323059082,36.19154739379883,18.977479934692383,42.96882629394531,36.53864669799805,17.417644500732422,42.863922119140625,35.82685089111328,17.805437088012695,41.98728942871094,35.318878173828125,18.439401626586914,41.59108352661133,37.054405212402344,19.805526733398438,43.14390182495117,37.77018737792969,18.71965217590332,43.49291229248047,36.87372970581055,18.6845703125,42.52544021606445,36.05397033691406,18.957605361938477,41.83957290649414,27.436537,14.620915,49.040936,28.629839,12.73001,49.49883,29.148613,12.603995,49.25879,29.280521,12.399679,48.525196,26.699522,12.894139,49.385944,26.063198,12.932,49.344086,25.42041,12.941822,49.16102,31.378805,13.789936,50.327656,25.3582,14.015668,49.85644,29.300282,16.950888,49.81403,26.863201,17.109432,49.87152,36.951145,25.707012,51.43764,23.368313,27.768341,53.269653,44.42608,42.09666,53.11253,16.071404,40.066246,49.414577
gesture_0_left_20250324-125533.avi,3.544,13.269491195678711,24.932151794433594,43.22159957885742,13.868327140808105,23.34445571899414,42.94918441772461,13.983024597167969,21.65926742553711,42.81658935546875,13.143149375915527,20.00738525390625,41.99879837036133,12.502197265625,18.80118751525879,41.50188064575195,13.754627227783203,20.48473358154297,43.6716423034668,13.672778129577637,18.69778060913086,43.69084548950195,13.472713470458984,17.500225067138672,43.57273864746094,13.269369125366211,16.576976776123047,43.575836181640625,12.927301406860352,20.910451889038086,43.65270233154297,12.294178009033203,19.11588478088379,43.00508499145508,12.473913192749023,20.082157135009766,42.25870132446289,12.816585540771484,21.054948806762695,42.40745162963867,12.232617378234863,21.579137802124023,43.52860641479492,11.70270824432373,20.195697784423828,42.54109191894531,12.134861946105957,21.260072708129883,42.11990737915039,12.5493745803833,22.18277931213379,42.68616485595703,11.61506175994873,22.409547805786133,43.35643768310547,11.240845680236816,21.09719467163086,42.254295349121094,11.656723976135254,21.797378540039062,42.05104446411133,12.064351081848145,22.641265869140625,42.83132553100586,35.08565139770508,23.057058334350586,42.727176666259766,34.15535354614258,21.81629180908203,42.69675827026367,33.4070930480957,19.99831199645996,42.04726791381836,33.73929214477539,18.663114547729492,41.69673538208008,34.259918212890625,17.743324279785156,41.65113830566406,34.39030838012695,18.414886474609375,42.831809997558594,34.6016731262207,16.591415405273438,43.226009368896484,34.654144287109375,15.34479808807373,43.112953186035156,34.649383544921875,14.27912712097168,42.922977447509766,35.307735443115234,18.553983688354492,42.882728576660156,35.564144134521484,17.02781867980957,42.83440399169922,35.065773010253906,17.404226303100586,42.11135482788086,34.580894470214844,17.937360763549805,41.64390182495117,36.216609954833984,19.064376831054688,42.99894714355469,36.3374137878418,17.457809448242188,42.6162109375,35.51276779174805,17.774307250976562,41.6320686340332,35.1004524230957,18.414216995239258,41.35112380981445,37.07038497924805,19.87354278564453,43.14826965332031,37.51899719238281,18.672943115234375,43.17713928222656,36.55815124511719,18.635425567626953,42.1722412109375,35.901668548583984,18.994953155517578,41.68647384643555,27.448618,14.629694,49.066532,28.611101,12.73492,49.46282,29.135002,12.610685,49.233723,29.264164,12.405631,48.49826,26.68844,12.895646,49.36187,26.055347,12.933538,49.326187,25.416225,12.943652,49.151012,31.35931,13.792528,50.296356,25.360315,14.018072,49.86048,29.331095,16.969696,49.879623,26.874352,17.114935,49.896885,37.18068,25.889921,51.77299,23.417118,27.836134,53.385853,44.18028,41.926315,52.835003,16.074957,40.052082,49.38398
gesture_0_left_20250324-125533.avi,3.614,13.2759428024292,24.919336318969727,43.22307586669922,13.800525665283203,23.20320701599121,42.69818878173828,13.884679794311523,21.472143173217773,42.345157623291016,13.004903793334961,19.730018615722656,41.24558639526367,12.307634353637695,18.44980812072754,40.46015930175781,13.814544677734375,20.563793182373047,43.77820587158203,13.733089447021484,18.709556579589844,43.76171112060547,13.50121021270752,17.467164993286133,43.54722213745117,13.273845672607422,16.527128219604492,43.50007247924805,12.960675239562988,20.916101455688477,43.5700569152832,12.292835235595703,19.10938262939453,42.82780075073242,12.58325481414795,20.287473678588867,42.70136260986328,12.981945037841797,21.377511978149414,43.08077621459961,12.242911338806152,21.530975341796875,43.32698059082031,11.728415489196777,20.219890594482422,42.45867156982422,12.266422271728516,21.5175724029541,42.590824127197266,12.685916900634766,22.44957160949707,43.10744094848633,11.622458457946777,22.35357093811035,43.11757278442383,11.298887252807617,21.231285095214844,42.39773178100586,11.758238792419434,22.02010154724121,42.36835479736328,12.11253547668457,22.718477249145508,42.787574768066406,35.11300277709961,23.143198013305664,42.76731872558594,33.941680908203125,21.75650978088379,42.41014099121094,33.16805648803711,19.97768211364746,41.74704360961914,33.747318267822266,18.805957794189453,41.76039505004883,34.7986946105957,18.177282333374023,42.44640350341797,34.44940948486328,18.579204559326172,42.95314025878906,34.580284118652344,16.69316291809082,43.242698669433594,34.64927291870117,15.449349403381348,43.13271713256836,34.65778732299805,14.385387420654297,42.96787643432617,35.322025299072266,18.689071655273438,42.94021224975586,35.292911529541016,16.98027229309082,42.502037048339844,34.703643798828125,17.333053588867188,41.64387512207031,34.25710678100586,17.885549545288086,41.250057220458984,36.23732376098633,19.20647430419922,43.06612777709961,36.2376823425293,17.530603408813477,42.530574798583984,35.35816192626953,17.857961654663086,41.459800720214844,34.96009063720703,18.500818252563477,41.21499252319336,37.072296142578125,20.020360946655273,43.20492172241211,37.41334915161133,18.756942749023438,43.08599853515625,36.549076080322266,18.787235260009766,42.180152893066406,36.04053497314453,19.218463897705078,41.88971710205078,27.449076,14.632014,49.067886,28.597939,12.735287,49.437786,29.12803,12.614647,49.221584,29.256008,12.410005,48.485523,26.66855,12.888059,49.31545,26.03484,12.925259,49.277073,25.409145,12.9425955,49.133595,31.354713,13.800129,50.289932,25.358786,14.018184,49.85468,29.329584,16.966831,49.879276,26.88138,17.113245,49.911545,37.313797,25.98512,51.961098,23.431995,27.86424,53.42418,44.18594,41.992733,52.866703,16.078588,40.05273,49.376606
gesture_0_left_20250324-125533.avi,3.675,13.4507474899292,25.38460350036621,43.7370719909668,14.02668285369873,23.719667434692383,43.336177825927734,14.151398658752441,21.979591369628906,43.10734176635742,13.43559741973877,20.532024383544922,42.7681884765625,12.879752159118652,19.4533748626709,42.57698059082031,13.880114555358887,20.753860473632812,43.83161163330078,13.836699485778809,18.99695587158203,43.983619689941406,13.573798179626465,17.74591636657715,43.730690002441406,13.375542640686035,16.817474365234375,43.769737243652344,13.055577278137207,21.159465789794922,43.78416442871094,12.361845970153809,19.28786277770996,43.09820556640625,12.478426933288574,20.146461486816406,42.29033279418945,12.860654830932617,21.180320739746094,42.519989013671875,12.387770652770996,21.903898239135742,43.78221130371094,11.851336479187012,20.53890037536621,42.85954666137695,12.249008178710938,21.56566047668457,42.4075927734375,12.722481727600098,22.59762954711914,43.09503936767578,11.835103988647461,22.909103393554688,43.89750671386719,11.470166206359863,21.626508712768555,42.9542236328125,11.87191104888916,22.329893112182617,42.72617721557617,12.309102058410645,23.246788024902344,43.5184326171875,35.225563049316406,23.4735050201416,42.96432876586914,34.10587692260742,22.152345657348633,42.681148529052734,33.213775634765625,20.30023956298828,41.87057876586914,33.861637115478516,19.171415328979492,41.97792434692383,34.86162185668945,18.53190040588379,42.58129119873047,34.367027282714844,18.783185958862305,42.874732971191406,34.79751968383789,17.06465721130371,43.577999114990234,34.894134521484375,15.834558486938477,43.50519561767578,34.93907928466797,14.77184772491455,43.37565994262695,35.459224700927734,19.01752281188965,43.147342681884766,35.67997741699219,17.42580223083496,43.0502815246582,34.74297332763672,17.656021118164062,41.76527786254883,34.07772445678711,18.139162063598633,41.08193588256836,36.52922821044922,19.624940872192383,43.457733154296875,36.581642150878906,17.99953269958496,43.04330062866211,35.53099822998047,18.20488929748535,41.743492126464844,35.135040283203125,18.831087112426758,41.460025787353516,37.50672149658203,20.51520538330078,43.74610900878906,37.80276107788086,19.24942970275879,43.60835647583008,36.87004470825195,19.20496368408203,42.612674713134766,36.48793029785156,19.678491592407227,42.44793701171875,27.422335,14.617093,49.023808,28.557829,12.717254,49.367428,29.098694,12.601369,49.17233,29.232285,12.399419,48.448868,26.63859,12.873729,49.258617,26.00149,12.909366,49.213108,25.384169,12.930134,49.084755,31.324343,13.784642,50.241783,25.350292,14.011877,49.834846,29.315525,16.947975,49.862362,26.866343,17.08928,49.888554,37.409775,26.032299,52.089226,23.402395,27.834354,53.357548,44.27798,42.151394,52.999805,16.195772,40.363457,49.70465
gesture_0_left_20250324-125533.avi,3.738,13.759474754333496,26.056217193603516,44.54282760620117,14.295206069946289,24.264999389648438,44.00801467895508,14.274511337280273,22.215517044067383,43.296451568603516,13.399626731872559,20.576784133911133,42.49526596069336,12.637413024902344,19.270076751708984,41.67790985107422,14.062479019165039,21.21039390563965,44.386993408203125,13.908236503601074,19.30730628967285,44.247154235839844,13.626228332519531,18.02057647705078,43.941001892089844,13.38113021850586,17.046350479125977,43.86371612548828,13.220983505249023,21.626262664794922,44.312259674072266,12.532364845275879,19.733196258544922,43.616790771484375,12.74095344543457,20.689451217651367,42.974342346191406,13.085241317749023,21.648738861083984,43.026187896728516,12.540511131286621,22.389652252197266,44.27642822265625,12.006061553955078,20.989343643188477,43.344730377197266,12.498003959655762,22.150121688842773,43.11354064941406,12.898852348327637,23.041330337524414,43.53207778930664,11.964160919189453,23.402864456176758,44.33155822753906,11.644439697265625,22.18243980407715,43.536285400390625,12.080257415771484,22.895143508911133,43.32362365722656,12.434178352355957,23.6289119720459,43.79897689819336,35.171783447265625,23.804637908935547,42.91861343383789,34.064544677734375,22.49225616455078,42.67443084716797,33.237125396728516,20.640777587890625,41.96824264526367,33.70848083496094,19.366947174072266,41.83324432373047,34.44364929199219,18.555511474609375,42.03749465942383,34.39863204956055,19.157182693481445,42.963233947753906,34.737098693847656,17.345291137695312,43.507625579833984,34.97076416015625,16.15110969543457,43.5896110534668,35.05055236816406,15.07239055633545,43.494998931884766,35.39280700683594,19.332427978515625,43.09437561035156,35.56554412841797,17.72567367553711,42.90953063964844,34.90407943725586,18.175395965576172,41.9679069519043,34.29814910888672,18.6961669921875,41.375240325927734,36.424747467041016,19.9200382232666,43.34988784790039,36.55723571777344,18.327966690063477,43.0136604309082,35.53183364868164,18.564552307128906,41.73468017578125,34.93378448486328,19.053335189819336,41.205379486083984,37.361328125,20.793842315673828,43.59065246582031,37.82005310058594,19.568418502807617,43.61293411254883,36.82365417480469,19.493799209594727,42.52791976928711,36.19820785522461,19.818912506103516,42.075504302978516,27.332952,14.5693,48.865017,28.465471,12.678177,49.20724,29.018631,12.568685,49.03749,29.167942,12.37352,48.34329,26.555733,12.834992,49.101788,25.911942,12.86673,49.04008,25.333435,12.905656,48.98571,31.22586,13.743694,50.08396,25.342043,14.007578,49.818806,29.237177,16.896406,49.730476,26.763872,17.019878,49.697575,37.40302,26.024504,52.07421,23.241358,27.637054,52.95507,43.72668,41.661087,52.35496,16.385109,40.826904,50.18089
gesture_0_left_20250324-125533.avi,3.802,14.089285850524902,26.965524673461914,45.4167366027832,14.55705738067627,25.10283851623535,44.707237243652344,14.56045913696289,23.019412994384766,44.04118728637695,13.866921424865723,21.634723663330078,43.855098724365234,13.086237907409668,20.28484535217285,42.97748947143555,14.340280532836914,21.961973190307617,45.19541549682617,14.073354721069336,19.834606170654297,44.65127944946289,13.729669570922852,18.526742935180664,44.263938903808594,13.452227592468262,17.516695022583008,44.11564254760742,13.506930351257324,22.418184280395508,45.17237854003906,12.72803783416748,20.467529296875,44.24875259399414,12.96689510345459,21.53677749633789,43.73774719238281,13.418614387512207,22.556922912597656,44.0494270324707,12.816324234008789,23.187299728393555,45.0982551574707,12.353948593139648,22.069072723388672,44.58317565917969,12.822949409484863,23.171037673950195,44.20747375488281,13.257782936096191,23.996265411376953,44.5948600769043,12.249131202697754,24.238197326660156,45.17171096801758,11.982193946838379,23.285797119140625,44.761268615722656,12.365200996398926,23.8226318359375,44.23198699951172,12.692313194274902,24.379159927368164,44.470458984375,34.61995315551758,23.949474334716797,42.330909729003906,33.821563720703125,22.93499183654785,42.477638244628906,33.14628982543945,21.197477340698242,42.00484848022461,32.929176330566406,19.503828048706055,40.96517562866211,32.99589538574219,18.302162170410156,40.33557891845703,34.334251403808594,19.59145736694336,42.962825775146484,35.207035064697266,18.042255401611328,44.11410140991211,35.31291198730469,16.785842895507812,44.00566864013672,35.55138397216797,15.757864952087402,44.11214065551758,35.403316497802734,19.837968826293945,43.17018508911133,35.14710998535156,18.040363311767578,42.403316497802734,34.66158676147461,18.757051467895508,41.776702880859375,34.63182830810547,19.61338233947754,41.98630905151367,36.42954635620117,20.455671310424805,43.411712646484375,36.25621795654297,18.753271102905273,42.67625045776367,35.447898864746094,19.33669662475586,41.78182601928711,35.11686706542969,20.01734161376953,41.66990661621094,37.480079650878906,21.432964324951172,43.80950927734375,37.56599807739258,20.029556274414062,43.3829231262207,36.794044494628906,20.227985382080078,42.63298416137695,36.265987396240234,20.626771926879883,42.342796325683594,27.311228,14.548792,48.82431,28.42935,12.655419,49.142094,28.995304,12.553226,48.996265,29.141678,12.3583975,48.299522,26.501827,12.801929,48.99848,25.848137,12.830139,48.91643,25.276562,12.873184,48.873886,31.185457,13.724718,50.02049,25.319784,13.995291,49.77547,29.218178,16.867582,49.696068,26.7048,16.967756,49.583817,37.74936,26.250399,52.539165,23.077394,27.425032,52.521973,43.279194,41.340393,51.83881,16.588861,41.14299,50.467854
gesture_0_left_20250324-125533.avi,3.869,13.661182403564453,26.056976318359375,43.37626266479492,14.181239128112793,24.399526596069336,42.91861343383789,14.149868965148926,22.39426612854004,42.252010345458984,13.37946605682373,20.8238525390625,41.5923957824707,12.62458324432373,19.544469833374023,40.77425765991211,13.963484764099121,21.4365291595459,43.55778884887695,13.782445907592773,19.51698875427246,43.375797271728516,13.551112174987793,18.376638412475586,43.38596725463867,13.330172538757324,17.484634399414062,43.49859619140625,13.123018264770508,21.818950653076172,43.37224578857422,12.440256118774414,20.060564041137695,42.721778869628906,12.729609489440918,21.167320251464844,42.32915115356445,13.161616325378418,22.190624237060547,42.63469314575195,12.452546119689941,22.536808013916016,43.247344970703125,11.90466594696045,21.22899627685547,42.19867706298828,12.421433448791504,22.35243034362793,42.01886749267578,12.865777015686035,23.20274543762207,42.530338287353516,11.891056060791016,23.47519874572754,43.20140838623047,11.577184677124023,22.410120010375977,42.523170471191406,12.011922836303711,23.04768943786621,42.231361389160156,12.427023887634277,23.85645294189453,42.94095230102539,34.27064895629883,24.133960723876953,41.975067138671875,33.493839263916016,23.03450584411621,42.10295104980469,33.05642318725586,21.472070693969727,41.959205627441406,33.3077392578125,20.0720272064209,41.53789138793945,33.78057861328125,19.100183486938477,41.374244689941406,34.30400848388672,19.884130477905273,42.910850524902344,34.24714279174805,17.835329055786133,42.80281448364258,34.18620681762695,16.541933059692383,42.4871826171875,34.2848014831543,15.49902057647705,42.42082977294922,35.13274383544922,20.01436424255371,42.82786560058594,35.22712326049805,18.44295310974121,42.533668518066406,34.87696838378906,19.281009674072266,42.184715270996094,35.04090118408203,20.340646743774414,42.7070198059082,35.921810150146484,20.502309799194336,42.7873420715332,36.13956832885742,19.046968460083008,42.54363250732422,35.38087844848633,19.708858489990234,41.77455139160156,35.26749038696289,20.583433151245117,41.94430923461914,36.818729400634766,21.400074005126953,43.00859069824219,37.205196380615234,20.15458869934082,42.91792297363281,36.31891632080078,20.316505432128906,42.08454895019531,35.827659606933594,20.791566848754883,41.860816955566406,27.29955,14.537247,48.804375,28.40613,12.640919,49.102806,28.97918,12.541809,48.968784,29.12261,12.346609,48.26854,26.485052,12.793473,48.97741,25.83528,12.8258295,48.907494,25.26332,12.870413,48.86395,31.152988,13.708294,49.96818,25.330877,14.005327,49.811375,29.195868,16.843904,49.655426,26.672207,16.93714,49.524433,37.91605,26.34264,52.734474,22.94519,27.231852,52.170433,43.92793,42.249996,52.81652,16.630323,41.080116,50.283504
